timestamp,direction,signal_quality,attention,meditation,raw,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,beta_alpha_ratio,alpha_theta_ratio,engagement_ratio,norm_att,norm_med,norm_beta
1769447379.6376903,LEFT,2,0,0,0,16,13,17,17,24,38,33,30,1.7714285714285714,2.4285714285714284,1.2916666666666667,0.0,0.0,-9.78
1769447381.643462,LEFT,0,0,0,0,16,13,17,17,24,38,33,30,1.7714285714285714,2.4285714285714284,1.2916666666666667,0.0,0.0,-9.78
1769447383.6487808,LEFT,0,0,0,0,16,13,17,17,24,38,33,30,1.7714285714285714,2.4285714285714284,1.2916666666666667,0.0,0.0,-9.78
1769447385.657241,LEFT,1,0,0,0,16,13,17,17,24,38,33,30,1.7714285714285714,2.4285714285714284,1.2916666666666667,0.0,0.0,-9.78
1769447387.6639593,LEFT,0,0,0,0,16,13,17,17,24,38,33,30,1.7714285714285714,2.4285714285714284,1.2916666666666667,0.0,0.0,-9.78
1769447389.6709468,LEFT,0,0,0,0,16,13,17,17,24,38,33,30,1.7714285714285714,2.4285714285714284,1.2916666666666667,0.0,0.0,-9.78
1769447391.6770852,LEFT,0,0,0,0,16,13,17,17,24,38,33,30,1.7714285714285714,2.4285714285714284,1.2916666666666667,0.0,0.0,-9.78
1769447407.6991332,RIGHT,4,0,0,0,3,31,14,21,25,35,39,24,1.6666666666666667,1.09375,0.8955223880597015,0.0,0.0,-11.78
1769447409.7042325,RIGHT,0,0,0,0,3,31,14,21,25,35,39,24,1.6666666666666667,1.09375,0.8955223880597015,0.0,0.0,-11.78
1769447411.7097716,RIGHT,4,0,0,0,3,31,14,21,25,35,39,24,1.6666666666666667,1.09375,0.8955223880597015,0.0,0.0,-11.78
1769447413.7142963,RIGHT,0,0,0,0,3,31,14,21,25,35,39,24,1.6666666666666667,1.09375,0.8955223880597015,0.0,0.0,-11.78
1769447415.7191904,RIGHT,3,0,0,0,3,31,14,21,25,35,39,24,1.6666666666666667,1.09375,0.8955223880597015,0.0,0.0,-11.78
1769447417.7243128,RIGHT,0,0,0,0,3,31,14,21,25,35,39,24,1.6666666666666667,1.09375,0.8955223880597015,0.0,0.0,-11.78
1769447419.7303956,RIGHT,0,0,0,0,3,31,14,21,25,35,39,24,1.6666666666666667,1.09375,0.8955223880597015,0.0,0.0,-11.78
1769447421.734359,RIGHT,0,0,0,0,18,23,25,31,18,29,32,38,0.8245614035087719,2.333333333333333,0.5875,0.0,0.0,-24.78
1769447423.7384405,RIGHT,0,0,0,0,18,23,25,31,18,29,32,38,0.8245614035087719,2.333333333333333,0.5875,0.0,0.0,-24.78
1769447425.7434752,RIGHT,0,0,0,0,8,25,26,21,32,18,31,30,1.0416666666666667,1.807692307692308,0.684931506849315,0.0,0.0,-21.78
1769447427.747337,RIGHT,0,45,52,0,7,26,25,15,14,23,33,22,0.902439024390244,1.4814814814814814,0.5522388059701493,45.0,52.0,-34.78
1769447429.7528331,RIGHT,0,44,51,0,24,25,19,35,40,39,23,44,1.4363636363636365,2.076923076923077,0.9875,44.0,51.0,7.219999999999999
1769447431.7601984,RIGHT,0,32,52,0,12,13,31,30,36,23,32,28,0.9516129032258064,4.357142857142857,0.7866666666666666,32.0,52.0,-12.78
1769447433.764269,RIGHT,2,0,0,0,22,30,25,13,43,31,35,36,1.8974358974358971,1.2258064516129032,1.072463768115942,0.0,0.0,2.219999999999999
1769447435.770342,RIGHT,3,0,0,0,22,30,25,13,43,31,35,36,1.8974358974358971,1.2258064516129032,1.072463768115942,0.0,0.0,2.219999999999999
1769447437.7770026,RIGHT,0,0,0,0,22,30,25,13,43,31,35,36,1.8974358974358971,1.2258064516129032,1.072463768115942,0.0,0.0,2.219999999999999
1769447439.784214,RIGHT,0,0,0,0,11,27,21,29,46,26,36,37,1.411764705882353,1.7857142857142858,0.9230769230769232,0.0,0.0,0.2199999999999988
1769447441.7888584,RIGHT,0,0,0,0,11,27,21,29,46,26,36,37,1.411764705882353,1.7857142857142858,0.9230769230769232,0.0,0.0,0.2199999999999988
1769447443.79397,RIGHT,2,0,0,0,11,27,21,29,46,26,36,37,1.411764705882353,1.7857142857142858,0.9230769230769232,0.0,0.0,0.2199999999999988
1769447445.798576,RIGHT,0,0,0,0,11,27,21,29,46,26,36,37,1.411764705882353,1.7857142857142858,0.9230769230769232,0.0,0.0,0.2199999999999988
1769447515.100349,UP,0,0,0,0,20,8,18,14,23,35,35,22,1.7575757575757576,3.555555555555556,1.4146341463414631,0.0,0.0,-13.78
1769447517.1063986,UP,9,0,0,0,16,16,27,19,16,32,32,21,1.0212765957446808,2.7058823529411766,0.7619047619047619,0.0,0.0,-23.78
1769447519.1128736,UP,0,0,0,0,16,16,27,19,16,32,32,21,1.0212765957446808,2.7058823529411766,0.7619047619047619,0.0,0.0,-23.78
1769447521.117148,UP,0,0,0,0,29,32,13,25,37,29,23,43,1.6923076923076923,1.1515151515151516,0.9295774647887324,0.0,0.0,-5.780000000000001
1769447523.122569,UP,9,0,0,0,26,25,5,18,34,37,29,27,2.958333333333333,0.8846153846153846,1.4489795918367347,0.0,0.0,-0.7800000000000011
1769447525.1279316,UP,0,0,0,0,26,25,5,18,34,37,29,27,2.958333333333333,0.8846153846153846,1.4489795918367347,0.0,0.0,-0.7800000000000011
1769447527.1333475,UP,5,0,0,0,26,25,5,18,34,37,29,27,2.958333333333333,0.8846153846153846,1.4489795918367347,0.0,0.0,-0.7800000000000011
1769447529.139874,UP,0,0,0,0,26,25,5,18,34,37,29,27,2.958333333333333,0.8846153846153846,1.4489795918367347,0.0,0.0,-0.7800000000000011
1769447531.1441054,UP,0,0,0,0,31,17,25,12,39,34,37,40,1.9210526315789476,2.055555555555556,1.3272727272727274,0.0,0.0,1.2199999999999989
1769447533.1485014,UP,9,0,0,0,28,51,30,12,37,42,23,38,1.837209302325581,0.8076923076923077,0.8404255319148937,0.0,0.0,7.219999999999999
1769447535.153161,UP,0,0,0,0,28,51,30,12,37,42,23,38,1.837209302325581,0.8076923076923077,0.8404255319148937,0.0,0.0,7.219999999999999
1769447537.1576588,UP,5,0,0,0,3,25,13,16,29,34,31,34,2.1,1.1153846153846154,1.1454545454545455,0.0,0.0,-8.780000000000001
1769447539.1624472,UP,0,0,0,0,3,25,13,16,29,34,31,34,2.1,1.1153846153846154,1.1454545454545455,0.0,0.0,-8.780000000000001
1769447541.167157,UP,0,0,0,0,3,25,13,16,29,34,31,34,2.1,1.1153846153846154,1.1454545454545455,0.0,0.0,-8.780000000000001
1769447543.1714096,UP,0,0,0,0,31,40,36,13,40,34,18,43,1.48,1.195121951219512,0.8222222222222222,0.0,0.0,2.219999999999999
1769447545.1756723,UP,0,0,0,0,19,29,17,25,23,22,27,36,1.0465116279069768,1.4,0.625,0.0,0.0,-26.78
1769447547.1794834,UP,0,64,34,0,13,40,18,17,26,26,22,48,1.4444444444444444,0.8536585365853658,0.6842105263157895,64.0,34.0,-19.78
1769447549.185007,UP,0,0,0,0,13,40,18,17,26,26,22,48,1.4444444444444444,0.8536585365853658,0.6842105263157895,0.0,0.0,-19.78
1769447551.1911287,UP,2,0,0,0,13,40,18,17,26,26,22,48,1.4444444444444444,0.8536585365853658,0.6842105263157895,0.0,0.0,-19.78
1769447553.1954813,UP,0,0,0,0,13,40,18,17,26,26,22,48,1.4444444444444444,0.8536585365853658,0.6842105263157895,0.0,0.0,-19.78
1769448024.9013186,DOWN,0,46,45,0,33,35,25,22,34,29,25,31,1.3125,1.3055555555555556,0.7590361445783133,16.76,23.49,-1.25
1769448026.9053056,DOWN,0,56,45,0,27,17,14,18,32,34,44,47,2.0,1.7777777777777777,1.32,26.76,23.49,1.75
1769448028.910514,DOWN,0,67,41,0,12,17,16,14,37,37,28,50,2.3870967741935485,1.6666666666666667,1.5416666666666667,37.760000000000005,19.49,9.75
1769448030.915228,DOWN,0,0,0,0,12,17,16,14,37,37,28,50,2.3870967741935485,1.6666666666666667,1.5416666666666667,-29.24,-21.51,9.75
1769448032.9201458,DOWN,0,0,0,0,25,10,42,27,35,37,32,33,1.0285714285714285,6.2727272727272725,0.9,-29.24,-21.51,7.75
1769448034.924966,DOWN,0,45,35,0,15,27,29,28,62,22,25,26,1.4482758620689655,2.0357142857142856,0.9882352941176472,15.760000000000002,13.489999999999998,19.75
1769448036.9300132,DOWN,0,62,40,0,12,28,21,6,32,32,32,28,2.2857142857142856,0.9310344827586208,1.1428571428571428,32.760000000000005,18.49,-0.25
1769448038.9337523,DOWN,0,48,38,0,43,49,21,28,17,19,18,32,0.72,0.98,0.3636363636363636,18.76,16.49,-28.25
1769448040.939438,DOWN,0,0,0,0,43,49,21,28,17,19,18,32,0.72,0.98,0.3636363636363636,-29.24,-21.51,-28.25
1769448042.9438295,DOWN,0,0,0,0,43,49,21,28,17,19,18,32,0.72,0.98,0.3636363636363636,-29.24,-21.51,-28.25
1769448044.950102,DOWN,0,0,0,0,23,20,36,12,27,30,29,31,1.163265306122449,2.2857142857142856,0.8260869565217391,-29.24,-21.51,-7.25
1769448046.9544218,DOWN,0,47,47,0,22,38,26,9,44,36,39,26,2.2222222222222223,0.8974358974358975,1.0810810810810811,17.76,25.49,15.75
1769448048.9595091,DOWN,5,0,0,0,18,26,20,31,30,30,30,36,1.1538461538461535,1.8888888888888888,0.7692307692307693,-29.24,-21.51,-4.25
1769448050.9648252,DOWN,0,0,0,0,18,26,20,31,30,30,30,36,1.1538461538461535,1.8888888888888888,0.7692307692307693,-29.24,-21.51,-4.25
1769448052.9692838,DOWN,0,0,0,0,30,47,11,28,28,23,27,30,1.275,0.8125,0.5862068965517241,-29.24,-21.51,-13.25
1769448054.9751415,DOWN,0,68,37,0,23,32,9,9,45,31,27,32,4.0,0.5454545454545454,1.4901960784313726,38.760000000000005,15.489999999999998,11.75
1769448056.9806874,DOWN,0,0,0,0,23,32,9,9,45,31,27,32,4.0,0.5454545454545454,1.4901960784313726,-29.24,-21.51,11.75
1769448058.9863043,DOWN,0,0,0,0,8,21,20,11,31,24,37,27,1.71875,1.4090909090909092,1.0377358490566038,-29.24,-21.51,-9.25
1769448060.9920309,DOWN,0,0,0,0,36,22,40,19,34,25,32,31,0.9833333333333332,2.565217391304348,0.7195121951219512,-29.24,-21.51,-5.25
1769448062.9964995,DOWN,0,51,37,0,30,26,29,39,28,46,32,35,1.072463768115942,2.5185185185185186,0.7789473684210526,21.76,15.489999999999998,9.75
1769448065.0015666,DOWN,0,69,33,0,14,28,16,17,40,32,26,27,2.117647058823529,1.137931034482759,1.1612903225806452,39.760000000000005,11.489999999999998,7.75
1769448067.0070946,DOWN,1,0,0,0,31,36,51,25,40,35,37,25,0.974025974025974,2.054054054054054,0.6637168141592921,-29.24,-21.51,10.75
1769448069.0108774,DOWN,0,0,0,0,31,36,51,25,40,35,37,25,0.974025974025974,2.054054054054054,0.6637168141592921,-29.24,-21.51,10.75
1769448071.0171237,DOWN,0,0,0,0,43,25,41,41,26,27,28,29,0.6385542168674698,3.1538461538461537,0.4907407407407407,-29.24,-21.51,-11.25
1769448073.0211985,DOWN,0,27,58,0,25,28,31,36,23,31,28,32,0.7941176470588235,2.310344827586207,0.5625,-2.2399999999999984,36.49,-10.25
1769448075.0275135,DOWN,0,43,56,0,19,15,50,27,61,43,24,23,1.3333333333333333,4.8125,1.118279569892473,13.760000000000002,34.489999999999995,39.75
1769448077.033877,DOWN,0,63,40,0,22,43,21,16,46,26,38,35,1.894736842105263,0.8409090909090909,0.8888888888888888,33.760000000000005,18.49,7.75
1769448079.0395818,DOWN,0,47,37,0,19,12,23,20,12,20,28,35,0.7272727272727273,3.3076923076923075,0.5714285714285714,17.76,15.489999999999998,-32.25
1769448081.045354,DOWN,0,63,30,0,17,21,29,9,22,32,34,37,1.3846153846153846,1.7272727272727273,0.9,33.760000000000005,8.489999999999998,-10.25
1769448083.050128,DOWN,0,0,0,0,17,21,29,9,22,32,34,37,1.3846153846153846,1.7272727272727273,0.9,-29.24,-21.51,-10.25
1769448085.0550325,DOWN,0,0,0,0,8,39,4,25,39,36,48,37,2.5,0.725,1.0869565217391304,-29.24,-21.51,10.75
1769448167.5060024,IDLE,0,0,0,0,9,24,12,22,38,36,25,37,2.1142857142857143,1.36,1.2542372881355932,-29.24,-21.51,9.75
1769448169.5130775,IDLE,5,0,0,0,31,42,29,17,40,21,35,21,1.297872340425532,1.069767441860465,0.6853932584269663,-29.24,-21.51,-3.25
1769448171.518026,IDLE,0,0,0,0,31,42,29,17,40,21,35,21,1.297872340425532,1.069767441860465,0.6853932584269663,-29.24,-21.51,-3.25
1769448173.5236566,IDLE,5,0,0,0,32,20,34,31,20,40,21,56,0.9090909090909092,3.095238095238096,0.6976744186046512,-29.24,-21.51,-4.25
1769448175.5281172,IDLE,0,0,0,0,32,20,34,31,20,40,21,56,0.9090909090909092,3.095238095238096,0.6976744186046512,-29.24,-21.51,-4.25
1769448177.5351648,IDLE,0,0,0,0,24,22,14,16,21,26,34,45,1.5161290322580645,1.3043478260869563,0.8867924528301887,-29.24,-21.51,-17.25
1769448179.5406108,IDLE,5,0,0,0,19,31,11,7,26,19,45,38,2.3684210526315788,0.5625,0.9,-29.24,-21.51,-19.25
1769448181.5458288,IDLE,0,0,0,0,19,31,11,7,26,19,45,38,2.3684210526315788,0.5625,0.9,-29.24,-21.51,-19.25
1769448183.5498214,IDLE,5,0,0,0,30,18,19,19,28,27,22,28,1.4102564102564104,2.0,0.9649122807017544,-29.24,-21.51,-9.25
1769448185.555843,IDLE,0,0,0,0,30,18,19,19,28,27,22,28,1.4102564102564104,2.0,0.9649122807017544,-29.24,-21.51,-9.25
1769448187.5609586,IDLE,0,0,0,0,8,25,2,13,36,32,39,39,4.25,0.5769230769230769,1.6585365853658536,-29.24,-21.51,3.75
1769448189.5652018,IDLE,0,0,0,0,8,25,2,13,36,32,39,39,4.25,0.5769230769230769,1.6585365853658536,-29.24,-21.51,3.75
1769448191.5711184,IDLE,0,0,0,0,20,18,4,38,27,23,33,36,1.162790697674419,2.210526315789474,0.819672131147541,-29.24,-21.51,-14.25
1769448193.5771346,IDLE,2,0,0,0,20,18,4,38,27,23,33,36,1.162790697674419,2.210526315789474,0.819672131147541,-29.24,-21.51,-14.25
1769448195.5837274,IDLE,0,0,0,0,20,18,4,38,27,23,33,36,1.162790697674419,2.210526315789474,0.819672131147541,-29.24,-21.51,-14.25
1769448197.5904503,IDLE,1,0,0,0,11,39,11,19,23,22,19,31,1.4516129032258065,0.75,0.6428571428571429,-29.24,-21.51,-19.25
1769448199.5953755,IDLE,0,0,0,0,11,39,11,19,23,22,19,31,1.4516129032258065,0.75,0.6428571428571429,-29.24,-21.51,-19.25
1769448201.5997934,IDLE,6,0,0,0,11,14,32,24,28,31,37,25,1.0350877192982455,3.733333333333333,0.8309859154929577,-29.24,-21.51,-5.25
1769448203.6058204,IDLE,0,0,0,0,11,14,32,24,28,31,37,25,1.0350877192982455,3.733333333333333,0.8309859154929577,-29.24,-21.51,-5.25
1769448205.6124752,IDLE,0,0,0,0,34,23,20,16,34,22,37,38,1.5135135135135136,1.5,0.9333333333333332,-29.24,-21.51,-8.25
1769448207.6160157,IDLE,4,0,0,0,32,28,27,15,23,23,34,30,1.069767441860465,1.4482758620689655,0.647887323943662,-29.24,-21.51,-18.25
1769448209.6227758,IDLE,0,0,0,0,32,28,27,15,23,23,34,30,1.069767441860465,1.4482758620689655,0.647887323943662,-29.24,-21.51,-18.25
1769448211.6303854,IDLE,0,0,0,0,30,40,26,21,38,26,29,27,1.3333333333333333,1.146341463414634,0.7272727272727273,-29.24,-21.51,-0.25
1769448213.6357968,IDLE,4,0,0,0,30,40,26,21,38,26,29,27,1.3333333333333333,1.146341463414634,0.7272727272727273,-29.24,-21.51,-0.25
1769448215.6419525,IDLE,0,0,0,0,30,40,26,21,38,26,29,27,1.3333333333333333,1.146341463414634,0.7272727272727273,-29.24,-21.51,-0.25
1769448217.6461327,IDLE,0,0,0,0,8,3,13,26,23,17,46,30,1.0,9.75,0.9302325581395348,-29.24,-21.51,-24.25
1769448219.6518764,IDLE,1,0,0,0,16,42,8,13,22,25,26,29,2.136363636363636,0.4883720930232558,0.734375,-29.24,-21.51,-17.25
1769448221.656539,IDLE,0,0,0,0,16,42,8,13,22,25,26,29,2.136363636363636,0.4883720930232558,0.734375,-29.24,-21.51,-17.25
1769448223.6628103,IDLE,0,0,0,0,35,30,19,17,32,24,25,31,1.5135135135135136,1.1612903225806452,0.835820895522388,-29.24,-21.51,-8.25
1769448225.6689155,IDLE,0,55,33,0,29,30,30,5,38,19,40,30,1.5833333333333333,1.1290322580645162,0.8636363636363636,25.76,11.489999999999998,-7.25
1769448227.6741629,IDLE,6,0,0,0,25,37,23,27,33,32,23,24,1.2745098039215683,1.3157894736842106,0.7386363636363636,-29.24,-21.51,0.75
1769447952.2777393,LEFT,0,39,54,0,31,27,11,42,35,22,38,42,1.0555555555555556,1.8928571428571428,0.7037037037037037,9.760000000000002,32.489999999999995,-7.25
1769447954.2815485,LEFT,0,52,47,0,23,25,6,17,23,33,37,19,2.333333333333333,0.8846153846153846,1.1428571428571428,22.76,25.49,-8.25
1769447956.289317,LEFT,3,0,0,0,7,32,33,26,29,33,25,26,1.0333333333333334,1.7878787878787878,0.6739130434782609,-29.24,-21.51,-2.25
1769447958.2943523,LEFT,0,0,0,0,7,32,33,26,29,33,25,26,1.0333333333333334,1.7878787878787878,0.6739130434782609,-29.24,-21.51,-2.25
1769447960.2990367,LEFT,3,0,0,0,20,31,31,28,28,27,33,31,0.9166666666666666,1.84375,0.6043956043956044,-29.24,-21.51,-9.25
1769447962.3040228,LEFT,0,0,0,0,20,31,31,28,28,27,33,31,0.9166666666666666,1.84375,0.6043956043956044,-29.24,-21.51,-9.25
1769447964.3084674,LEFT,0,0,0,0,25,17,37,31,32,29,33,31,0.8840579710144928,3.7777777777777777,0.7093023255813954,-29.24,-21.51,-3.25
1769447966.3132825,LEFT,0,52,47,0,5,50,21,16,34,20,30,36,1.4210526315789471,0.7254901960784313,0.6136363636363636,22.76,25.49,-10.25
1769447968.319203,LEFT,0,53,46,0,30,36,15,17,30,24,28,46,1.6363636363636365,0.8648648648648649,0.782608695652174,23.76,24.49,-10.25
1769447970.3244424,LEFT,0,53,46,0,30,36,15,17,30,24,28,46,1.6363636363636365,0.8648648648648649,0.782608695652174,23.76,24.49,-10.25
1769447972.3302116,LEFT,5,0,0,0,26,30,21,21,32,38,35,33,1.627906976744186,1.3548387096774193,0.958904109589041,-29.24,-21.51,5.75
1769447974.3342323,LEFT,0,0,0,0,26,30,21,21,32,38,35,33,1.627906976744186,1.3548387096774193,0.958904109589041,-29.24,-21.51,5.75
1769447976.337007,LEFT,0,0,0,0,8,15,22,24,23,29,23,36,1.1063829787234043,2.875,0.8387096774193549,-29.24,-21.51,-12.25
1769447978.3417914,LEFT,0,37,41,0,4,28,34,24,30,24,29,29,0.9152542372881356,2.0,0.6206896551724138,7.760000000000002,19.49,-10.25
1769447980.346297,LEFT,0,48,43,0,19,31,28,21,35,29,22,41,1.28,1.53125,0.7901234567901234,18.76,21.49,-0.25
1769447982.350633,LEFT,0,48,45,0,21,26,17,28,32,18,32,14,1.0869565217391304,1.6666666666666667,0.6944444444444444,18.76,23.49,-14.25
1769447984.3556623,LEFT,0,0,0,0,21,26,17,28,32,18,32,14,1.0869565217391304,1.6666666666666667,0.6944444444444444,-29.24,-21.51,-14.25
1769447986.3615017,LEFT,0,0,0,0,15,19,22,15,40,16,23,40,1.4736842105263157,1.85,0.9824561403508772,-29.24,-21.51,-8.25
1769447988.3662446,LEFT,0,52,43,0,29,27,12,29,15,16,43,34,0.7380952380952381,1.4642857142857142,0.4492753623188406,22.76,21.49,-33.25
1769447990.3706057,LEFT,0,56,42,0,17,26,20,20,20,22,21,39,1.024390243902439,1.4814814814814814,0.6268656716417911,26.76,20.49,-22.25
1769447992.3746915,LEFT,4,0,0,0,11,37,37,22,41,33,30,25,1.2333333333333334,1.5526315789473684,0.7628865979381443,-29.24,-21.51,9.75
1769447994.3789928,LEFT,0,0,0,0,11,37,37,22,41,33,30,25,1.2333333333333334,1.5526315789473684,0.7628865979381443,-29.24,-21.51,9.75
1769447996.3859909,LEFT,0,0,0,0,20,18,30,19,42,44,35,26,1.72,2.5789473684210527,1.2647058823529411,-29.24,-21.51,21.75
1769447998.391115,LEFT,0,58,42,0,17,35,27,12,26,28,29,33,1.35,1.0833333333333333,0.72,28.76,20.49,-10.25
1769448000.3955476,LEFT,0,55,36,0,14,29,22,24,38,27,36,16,1.3829787234042554,1.5333333333333334,0.8552631578947368,25.76,14.489999999999998,0.75
1769448002.3994336,LEFT,0,50,40,0,27,23,22,21,31,29,31,24,1.3636363636363635,1.7916666666666667,0.8955223880597015,20.76,18.49,-4.25
1769448004.4051287,LEFT,0,0,0,0,27,23,22,21,31,29,31,24,1.3636363636363635,1.7916666666666667,0.8955223880597015,-29.24,-21.51,-4.25
1769448006.4106205,LEFT,0,0,0,0,22,37,14,17,26,21,29,48,1.46875,0.8157894736842105,0.6811594202898551,-29.24,-21.51,-17.25
1769448008.416714,LEFT,0,44,41,0,18,33,31,22,20,44,31,21,1.1851851851851851,1.5588235294117647,0.735632183908046,14.760000000000002,19.49,-0.25
1769448010.4233267,LEFT,0,43,40,0,14,36,31,24,13,39,29,30,0.9285714285714286,1.4864864864864864,0.5652173913043478,13.760000000000002,18.49,-12.25
1769448012.426938,LEFT,0,61,39,0,23,30,20,22,35,23,33,43,1.3488372093023255,1.3548387096774193,0.7945205479452054,31.76,17.49,-6.25
1769447882.338837,RIGHT,0,52,47,0,21,44,29,16,20,29,31,29,1.065217391304348,1.0,0.5444444444444444,22.76,25.49,-15.25
1769447884.3435411,RIGHT,1,0,0,0,26,33,17,24,35,31,31,31,1.5714285714285714,1.2058823529411764,0.88,-29.24,-21.51,1.75
1769447886.3504264,RIGHT,2,0,0,0,26,33,17,24,35,31,31,31,1.5714285714285714,1.2058823529411764,0.88,-29.24,-21.51,1.75
1769447888.355756,RIGHT,0,0,0,0,26,33,17,24,35,31,31,31,1.5714285714285714,1.2058823529411764,0.88,-29.24,-21.51,1.75
1769447890.3617582,RIGHT,0,0,0,0,21,40,16,15,41,32,47,32,2.28125,0.7560975609756098,1.0138888888888888,-29.24,-21.51,8.75
1769447892.3666775,RIGHT,0,67,28,0,11,17,7,25,51,31,41,28,2.484848484848485,1.7777777777777777,1.64,37.760000000000005,6.489999999999998,17.75
1769447894.3713088,RIGHT,0,43,30,0,20,25,43,19,25,18,25,44,0.6825396825396826,2.3846153846153846,0.4886363636363636,13.760000000000002,8.489999999999998,-21.25
1769447896.376336,RIGHT,7,0,0,0,12,18,19,20,22,18,30,26,1.0,2.0526315789473686,0.6896551724137931,-29.24,-21.51,-24.25
1769447898.3798633,RIGHT,0,0,0,0,12,18,19,20,22,18,30,26,1.0,2.0526315789473686,0.6896551724137931,-29.24,-21.51,-24.25
1769447900.3846812,RIGHT,0,0,0,0,35,28,19,17,31,35,29,34,1.7837837837837838,1.2413793103448276,1.015384615384615,-29.24,-21.51,1.75
1769447902.3893173,RIGHT,0,70,26,0,11,31,13,16,47,28,18,45,2.5,0.90625,1.2295081967213115,40.760000000000005,4.489999999999998,10.75
1769447904.394493,RIGHT,4,0,0,0,21,52,2,8,25,29,34,26,4.909090909090909,0.1886792452830188,0.8571428571428571,-29.24,-21.51,-10.25
1769447906.3975549,RIGHT,0,0,0,0,21,52,2,8,25,29,34,26,4.909090909090909,0.1886792452830188,0.8571428571428571,-29.24,-21.51,-10.25
1769447908.4030848,RIGHT,0,0,0,0,19,26,15,39,36,39,36,38,1.3636363636363635,2.0,0.925925925925926,-29.24,-21.51,10.75
1769447910.407231,RIGHT,0,59,36,0,20,46,15,19,21,26,37,27,1.3428571428571427,0.723404255319149,0.5802469135802469,29.76,14.489999999999998,-17.25
1769447912.4119954,RIGHT,0,56,40,0,14,36,11,21,27,30,25,28,1.7272727272727273,0.8648648648648649,0.8260869565217391,26.76,18.49,-7.25
1769447914.417179,RIGHT,0,0,0,0,14,36,11,21,27,30,25,28,1.7272727272727273,0.8648648648648649,0.8260869565217391,-29.24,-21.51,-7.25
1769447916.4221125,RIGHT,2,0,0,0,14,36,11,21,27,30,25,28,1.7272727272727273,0.8648648648648649,0.8260869565217391,-29.24,-21.51,-7.25
1769447918.426023,RIGHT,0,0,0,0,14,36,11,21,27,30,25,28,1.7272727272727273,0.8648648648648649,0.8260869565217391,-29.24,-21.51,-7.25
1769447920.4318674,RIGHT,0,0,0,0,23,46,12,11,18,30,42,39,2.0,0.4893617021276595,0.6857142857142857,-29.24,-21.51,-16.25
1769447922.436316,RIGHT,0,43,39,0,24,33,38,31,32,20,36,34,0.7428571428571429,2.0294117647058822,0.5048543689320388,13.760000000000002,17.49,-12.25
1769447924.4410982,RIGHT,0,0,0,0,24,33,38,31,32,20,36,34,0.7428571428571429,2.0294117647058822,0.5048543689320388,-29.24,-21.51,-12.25
1769447926.445567,RIGHT,0,0,0,0,14,29,21,17,34,33,27,24,1.7179487179487178,1.2666666666666666,0.9852941176470588,-29.24,-21.51,2.75
1769447928.45058,RIGHT,0,0,0,0,14,29,21,17,34,33,27,24,1.7179487179487178,1.2666666666666666,0.9852941176470588,-29.24,-21.51,2.75
1769447930.4563403,RIGHT,0,0,0,0,14,29,21,17,34,33,27,24,1.7179487179487178,1.2666666666666666,0.9852941176470588,-29.24,-21.51,2.75
1769447932.46077,RIGHT,0,0,0,0,11,20,5,40,32,32,35,40,1.391304347826087,2.142857142857143,0.9696969696969696,-29.24,-21.51,-0.25
1769447934.4669049,RIGHT,0,38,49,0,37,33,33,41,41,22,21,29,0.84,2.176470588235294,0.5833333333333334,8.760000000000002,27.49,-1.25
1769447936.471768,RIGHT,0,50,42,0,26,35,22,35,33,34,29,42,1.1551724137931034,1.5833333333333333,0.7204301075268817,20.76,20.49,2.75
1769447938.476318,RIGHT,0,62,37,0,14,28,17,24,27,43,36,29,1.6666666666666667,1.4137931034482758,1.0,32.760000000000005,15.489999999999998,5.75
1769447940.4827774,RIGHT,2,0,0,0,16,53,25,29,36,24,32,34,1.0909090909090908,1.0,0.5555555555555556,-29.24,-21.51,-4.25
1769447942.4873846,RIGHT,0,0,0,0,16,53,25,29,36,24,32,34,1.0909090909090908,1.0,0.5555555555555556,-29.24,-21.51,-4.25
1769448097.1687446,UP,0,0,0,0,21,35,15,26,36,51,12,29,2.071428571428572,1.1388888888888888,1.12987012987013,-29.24,-21.51,22.75
1769448099.1736655,UP,0,0,0,0,21,35,15,26,36,51,12,29,2.071428571428572,1.1388888888888888,1.12987012987013,-29.24,-21.51,22.75
1769448101.17739,UP,0,0,0,0,29,30,10,20,35,44,28,26,2.548387096774193,0.967741935483871,1.2950819672131149,-29.24,-21.51,14.75
1769448103.1826675,UP,0,0,0,0,29,30,10,20,35,44,28,26,2.548387096774193,0.967741935483871,1.2950819672131149,-29.24,-21.51,14.75
1769448105.1874902,UP,0,0,0,0,21,48,35,13,37,30,43,32,1.3673469387755102,0.979591836734694,0.6907216494845361,-29.24,-21.51,2.75
1769448107.19495,UP,0,40,48,0,25,14,49,32,29,29,46,40,0.7073170731707317,5.4,0.6041666666666666,10.760000000000002,26.49,-6.25
1769448109.2010732,UP,0,0,0,0,25,14,49,32,29,29,46,40,0.7073170731707317,5.4,0.6041666666666666,-29.24,-21.51,-6.25
1769448111.2060225,UP,0,0,0,0,26,30,26,28,31,37,25,31,1.2363636363636363,1.7419354838709675,0.8,-29.24,-21.51,3.75
1769448113.2110977,UP,0,59,45,0,27,17,11,14,44,24,38,34,2.6153846153846154,1.3888888888888888,1.5813953488372092,29.76,23.49,3.75
